user_id,timestamp,location,device_type,login_method,login_success,anomaly_score,anomaly_label,anomaly
user_1,2023-05-04 06:02:00,Brazil,iOS,OAuth,False,0.11493846442803907,1,0
user_1,2023-05-06 12:30:00,USA,Mac,OAuth,True,0.1102985368702254,1,0
user_1,2023-05-12 13:29:00,Japan,iOS,OTP,True,0.031022475799562854,1,0
user_1,2023-05-18 03:04:00,USA,Linux,OTP,True,0.08927334113281726,1,0
user_1,2023-05-20 20:37:00,USA,iOS,password,True,0.09042937722524702,1,0
user_1,2023-05-21 20:10:00,Germany,Windows,OAuth,True,0.023767486059050325,1,0
user_1,2023-05-23 06:40:00,USA,Android,OAuth,True,0.1676930511581498,1,0
user_1,2023-05-25 03:55:00,USA,iOS,OTP,True,0.09347436002460563,1,0
user_1,2023-05-27 13:55:00,Japan,Mac,OAuth,True,0.03151110365477661,1,0
user_1,2023-05-31 03:12:00,USA,Linux,OTP,True,0.08879051744411282,1,0
user_1,2023-06-06 00:41:00,USA,Mac,password,True,0.08184569346298898,1,0
user_1,2023-06-06 18:20:00,USA,iOS,OAuth,True,0.12120946461640592,1,0
user_1,2023-06-09 09:20:00,India,Windows,password,True,0.059290639700950165,1,0
user_1,2023-06-10 01:34:00,USA,Windows,OTP,True,0.07729774226101693,1,0
user_1,2023-06-10 21:04:00,India,Linux,OAuth,True,0.05564847849904131,1,0
user_1,2023-06-16 09:47:00,USA,Mac,OAuth,True,0.12050488964268624,1,0
user_1,2023-06-22 21:52:00,India,Mac,OTP,False,0.05448001110064549,1,0
user_1,2023-06-27 13:11:00,USA,Windows,OAuth,True,0.11632293190054638,1,0
user_1,2023-07-02 11:03:00,USA,Android,OTP,True,0.13819952718720002,1,0
user_1,2023-07-03 02:00:00,India,Windows,password,True,0.03561190037858708,1,0
user_1,2023-07-07 16:06:00,Germany,Windows,password,True,0.04531730607944917,1,0
user_1,2023-07-09 20:35:00,USA,Android,password,True,0.11780945100008633,1,0
user_1,2023-07-14 15:57:00,USA,Android,password,True,0.1558292139424326,1,0
user_1,2023-07-15 12:42:00,USA,iOS,password,True,0.10370563372743757,1,0
user_1,2023-07-16 02:40:00,India,iOS,password,True,0.03294490897007096,1,0
user_1,2023-07-17 04:18:00,Japan,Mac,password,True,0.015189756955073075,1,0
user_1,2023-07-21 19:26:00,USA,Mac,OTP,True,0.10729855238915703,1,0
user_1,2023-07-22 11:36:00,USA,Windows,OTP,True,0.0997581447311926,1,0
user_1,2023-07-25 12:11:00,Japan,Android,OTP,True,0.0701860055464284,1,0
user_1,2023-07-30 07:51:00,India,iOS,OAuth,True,0.047408779600981,1,0
user_1,2023-08-04 20:54:00,USA,Linux,password,True,0.10213588480240915,1,0
user_1,2023-08-05 13:02:00,India,iOS,password,True,0.05671701755329828,1,0
user_1,2023-08-09 02:50:00,USA,iOS,OTP,True,0.08739218118206982,1,0
user_1,2023-08-14 20:18:00,Japan,iOS,password,True,0.006725896490188732,1,0
user_1,2023-08-15 11:59:00,Japan,Windows,password,True,0.019997456932689728,1,0
user_1,2023-08-16 06:51:00,India,Mac,OTP,False,0.07732690124492925,1,0
user_1,2023-08-17 15:45:00,Japan,iOS,password,True,0.030360831525109933,1,0
user_1,2023-08-24 06:00:00,India,iOS,password,True,0.06194086743595595,1,0
user_1,2023-08-29 00:38:00,India,iOS,OAuth,True,0.035323986858671885,1,0
user_1,2023-09-01 15:11:00,Japan,Mac,OAuth,True,0.03978726869704896,1,0
user_1,2023-09-05 05:08:00,USA,Android,password,True,0.14531430289788244,1,0
user_1,2023-09-08 15:13:00,USA,Windows,password,True,0.11401920439276819,1,0
user_1,2023-09-13 20:31:00,India,iOS,password,True,0.043973810293452265,1,0
user_1,2023-09-14 16:41:00,India,iOS,OTP,True,0.05212045279084121,1,0
user_1,2023-09-16 05:01:00,Japan,Windows,password,True,0.01713172057462997,1,0
user_1,2023-09-20 10:05:00,USA,Android,OAuth,True,0.1705628864971468,1,0
user_1,2023-09-23 20:51:00,India,iOS,password,True,0.04154191105741978,1,0
user_1,2023-09-30 04:27:00,USA,Windows,password,True,0.09070551765549684,1,0
user_1,2023-10-03 04:50:00,USA,Windows,OAuth,True,0.11274637763542728,1,0
user_1,2023-10-09 12:04:00,USA,Linux,OAuth,True,0.11666191932770692,1,0
user_1,2023-10-11 21:44:00,Germany,Mac,OAuth,True,0.04529269337903774,1,0
user_1,2023-10-14 21:59:00,India,Linux,password,True,0.03226087979975589,1,0
user_1,2023-10-15 23:21:00,India,Linux,password,True,0.011045573793540209,1,0
user_1,2023-10-16 00:29:00,USA,Mac,OAuth,True,0.09096722253121947,1,0
user_1,2023-10-19 00:10:00,USA,Android,OAuth,True,0.1543907497771701,1,0
user_1,2023-10-23 21:07:00,India,Windows,password,True,0.04672108750170756,1,0
user_1,2023-10-25 13:59:00,India,Linux,OAuth,True,0.07323635452197774,1,0
user_1,2023-10-31 21:01:00,USA,Mac,password,True,0.08514775122396656,1,0
user_1,2023-11-04 09:21:00,USA,Windows,OTP,True,0.09516477269554247,1,0
user_1,2023-11-06 18:52:00,India,Windows,OTP,True,0.035075392641395586,1,0
user_1,2023-11-13 03:55:00,Brazil,Android,OAuth,True,0.148156096338125,1,0
user_1,2023-11-14 22:17:00,Japan,Mac,password,True,0.0007510476929125653,1,0
user_1,2023-11-16 22:47:00,Brazil,Windows,password,True,0.0857932266105087,1,0
user_1,2023-11-20 17:39:00,Germany,Android,OAuth,True,0.08345809001508764,1,0
user_1,2023-11-23 13:34:00,USA,Windows,OTP,True,0.11307845895070762,1,0
user_1,2023-11-24 00:18:00,Brazil,Mac,password,True,0.06718121146870071,1,0
user_2,2023-01-06 05:51:00,USA,Mac,password,True,0.08455758395801827,1,0
user_2,2023-01-06 12:28:00,India,Android,OTP,True,0.09797596935627007,1,0
user_2,2023-01-09 16:42:00,Brazil,Linux,OTP,True,0.06228699632258172,1,0
user_2,2023-01-15 11:58:00,USA,iOS,OTP,True,0.06987285256402509,1,0
user_2,2023-01-15 19:40:00,USA,Linux,password,True,0.060415670402389154,1,0
user_2,2023-01-22 10:22:00,Japan,Linux,password,True,0.002041950414156779,1,0
user_2,2023-01-23 16:08:00,India,Linux,OAuth,True,0.03801332518367306,1,0
user_2,2023-01-27 05:57:00,USA,iOS,password,True,0.08175711441228317,1,0
user_2,2023-01-31 15:18:00,Brazil,Mac,OTP,True,0.09736061994533107,1,0
user_2,2023-02-01 03:35:00,Germany,Windows,OAuth,True,0.03619038299419308,1,0
user_2,2023-02-07 06:46:00,India,Mac,OTP,True,0.0529659980721523,1,0
user_2,2023-02-12 04:42:00,USA,Linux,OAuth,True,0.07748369757065532,1,0
user_2,2023-02-15 18:35:00,India,Windows,OAuth,True,0.06037658355515829,1,0
user_2,2023-02-19 04:45:00,India,Android,OTP,True,0.07161301532295117,1,0
user_2,2023-02-23 18:47:00,India,iOS,password,True,0.04276175731335785,1,0
user_2,2023-02-25 23:20:00,USA,Android,OAuth,True,0.12180265929023981,1,0
user_2,2023-02-27 23:01:00,India,Linux,OTP,True,-0.0020251545753431355,-1,1
user_2,2023-03-06 04:48:00,Brazil,Linux,OTP,True,0.05982630453157178,1,0
user_2,2023-03-08 14:21:00,USA,iOS,OAuth,True,0.11130383487059659,1,0
user_2,2023-03-12 06:30:00,USA,Android,OAuth,True,0.13299541143310473,1,0
user_2,2023-03-14 17:01:00,India,Mac,OAuth,True,0.05276353771572606,1,0
user_2,2023-03-15 16:20:00,USA,iOS,OTP,True,0.09143359070994361,1,0
user_2,2023-03-16 18:00:00,Brazil,Mac,OAuth,True,0.10127229343746635,1,0
user_2,2023-03-20 06:55:00,USA,Mac,password,True,0.0771079419188534,1,0
user_2,2023-03-20 13:45:00,USA,Android,OAuth,True,0.14448958427138348,1,0
user_2,2023-03-21 09:48:00,USA,iOS,password,True,0.08611101448543212,1,0
user_2,2023-03-25 18:49:00,USA,Mac,password,True,0.07666231968677795,1,0
user_2,2023-03-25 20:29:00,Brazil,Windows,OTP,True,0.06309654646466445,1,0
user_2,2023-03-28 08:24:00,USA,iOS,OTP,True,0.08573361593258866,1,0
user_2,2023-03-28 22:16:00,India,Windows,OTP,True,0.03222409972051299,1,0
user_2,2023-03-30 10:50:00,Brazil,iOS,OAuth,True,0.10423836923522783,1,0
user_2,2023-04-06 05:35:00,USA,Android,OAuth,True,0.15317731848598637,1,0
user_2,2023-04-11 23:35:00,USA,iOS,OTP,True,0.07696297462530954,1,0
user_2,2023-04-13 19:12:00,Germany,Android,OTP,True,0.07576893862755774,1,0
user_2,2023-04-16 18:08:00,Germany,Linux,OAuth,True,0.029695578035037973,1,0
user_2,2023-04-22 06:37:00,India,Linux,OTP,True,0.0320905939926982,1,0
user_2,2023-04-23 03:56:00,Germany,Mac,OTP,True,0.022827061520224068,1,0
user_2,2023-04-26 23:48:00,USA,iOS,password,True,0.06978485053532268,1,0
user_2,2023-04-28 13:45:00,USA,Android,OAuth,True,0.15632105413696695,1,0
user_2,2023-04-30 07:38:00,Germany,Windows,OTP,False,0.017241691628365197,1,0
user_2,2023-05-04 23:06:00,USA,Android,OTP,False,0.11844524909409104,1,0
user_2,2023-05-05 16:16:00,USA,Android,OTP,True,0.14348857772868867,1,0
user_2,2023-05-12 07:55:00,Japan,Windows,OAuth,True,0.037334205116940966,1,0
user_2,2023-05-16 15:57:00,USA,Linux,OTP,True,0.07956820425659494,1,0
user_2,2023-05-21 02:36:00,Brazil,Android,OAuth,True,0.12550141082599814,1,0
user_2,2023-05-27 07:53:00,Germany,Mac,OTP,True,0.03226486420282515,1,0
user_2,2023-05-29 19:58:00,USA,Android,password,True,0.11455708520061658,1,0
user_2,2023-06-03 06:19:00,USA,Android,OAuth,True,0.14381577276444363,1,0
user_2,2023-06-05 03:33:00,Brazil,Mac,OAuth,True,0.0851215354746665,1,0
user_2,2023-06-11 05:34:00,USA,Android,OAuth,True,0.13288963208870758,1,0
user_2,2023-06-17 15:50:00,India,Windows,OAuth,True,0.05689706422389307,1,0
user_2,2023-06-22 13:02:00,USA,Android,password,True,0.14245909580909277,1,0
user_2,2023-06-23 02:55:00,USA,Linux,password,True,0.07518066529780731,1,0
user_2,2023-06-28 07:14:00,USA,Android,OTP,True,0.13934144429605322,1,0
user_2,2023-07-03 02:30:00,USA,Windows,OTP,False,0.06500549136288303,1,0
user_2,2023-07-03 07:57:00,Germany,Windows,OTP,True,0.017374441481296743,1,0
user_2,2023-07-05 21:20:00,India,Windows,password,True,0.041954951560897014,1,0
user_2,2023-07-08 17:01:00,USA,Windows,OAuth,True,0.09154473294150056,1,0
user_2,2023-07-10 10:47:00,USA,Android,OAuth,True,0.14008054679504472,1,0
user_2,2023-07-11 18:11:00,India,Mac,OTP,True,0.04623004508143824,1,0
user_2,2023-07-14 16:19:00,Germany,Mac,OAuth,True,0.04374766895336968,1,0
user_2,2023-07-21 14:18:00,Japan,Windows,password,True,0.009866187396470716,1,0
user_2,2023-07-25 03:24:00,USA,Windows,OTP,True,0.07543957841878823,1,0
user_2,2023-07-31 16:47:00,India,Android,OTP,True,0.076026764627659,1,0
user_2,2023-08-02 23:06:00,USA,Mac,password,True,0.060607735518121486,1,0
user_2,2023-08-06 09:37:00,Brazil,iOS,password,True,0.06781311004545643,1,0
user_2,2023-08-12 20:19:00,Germany,Linux,OAuth,True,0.037440350390174126,1,0
user_2,2023-08-17 17:27:00,India,Windows,OAuth,True,0.06666918186949222,1,0
user_2,2023-08-21 14:47:00,USA,Android,OTP,True,0.1305169421309259,1,0
user_2,2023-08-22 19:46:00,USA,Linux,OAuth,True,0.0912948969599624,1,0
user_2,2023-08-28 01:28:00,Germany,Android,password,True,0.0433153385688575,1,0
user_2,2023-09-03 00:06:00,Japan,Linux,OAuth,True,0.003913551478140875,1,0
user_2,2023-09-09 03:13:00,Germany,Android,OTP,True,0.07172601583967075,1,0
user_2,2023-09-15 21:10:00,USA,Mac,password,True,0.07129849915742692,1,0
user_2,2023-09-19 01:29:00,Brazil,Mac,OTP,True,0.07784133773498658,1,0
user_2,2023-09-25 13:15:00,India,Android,OTP,True,0.0791373629173211,1,0
user_2,2023-09-25 21:15:00,USA,Linux,password,True,0.05841097792694627,1,0
user_2,2023-10-01 10:33:00,USA,Linux,OTP,True,0.06774984349381308,1,0
user_2,2023-10-04 15:04:00,Brazil,Linux,OAuth,True,0.09923718572463969,1,0
user_2,2023-10-04 18:00:00,India,Mac,password,True,0.052936928896572755,1,0
user_2,2023-10-07 12:04:00,Germany,Android,OAuth,True,0.0854621389946767,1,0
user_2,2023-10-10 05:51:00,India,Android,OTP,True,0.08674108382713852,1,0
user_2,2023-10-10 10:43:00,USA,Mac,OTP,True,0.09978665071615744,1,0
user_2,2023-10-13 05:19:00,USA,iOS,OTP,True,0.08168933100428843,1,0
user_2,2023-10-18 14:42:00,India,Linux,OTP,True,0.040104498975460756,1,0
user_2,2023-10-24 21:09:00,USA,Android,OTP,True,0.117846490533902,1,0
user_2,2023-10-28 09:02:00,USA,Windows,OAuth,True,0.10015104387808171,1,0
user_2,2023-10-30 13:47:00,USA,iOS,OAuth,True,0.0967615610404321,1,0
user_2,2023-11-01 16:30:00,USA,Android,OTP,True,0.14423209221410238,1,0
user_2,2023-11-08 09:39:00,Japan,iOS,OAuth,True,0.044662905580665324,1,0
user_2,2023-11-11 15:05:00,Japan,Mac,OTP,True,0.01703749194928017,1,0
user_2,2023-11-14 05:22:00,USA,Linux,password,True,0.08130924200078693,1,0
user_2,2023-11-20 07:23:00,USA,Windows,password,True,0.06380395647678194,1,0
user_2,2023-11-26 14:39:00,USA,Mac,OAuth,True,0.08754786303433204,1,0
user_2,2023-12-02 04:51:00,USA,Windows,OAuth,True,0.09494124803011039,1,0
user_2,2023-12-05 10:39:00,USA,Android,OTP,True,0.13540567163148848,1,0
user_2,2023-12-07 13:09:00,Japan,Linux,OTP,True,0.014800285898881271,1,0
user_2,2023-12-08 20:28:00,Brazil,Android,OTP,True,0.1299660980116124,1,0
user_2,2023-12-09 16:51:00,India,Windows,password,True,0.03707464986927722,1,0
user_2,2023-12-11 09:45:00,Brazil,Linux,password,True,0.06561333223215149,1,0
user_3,2023-01-03 19:56:00,USA,Android,OAuth,True,0.15852342938454567,1,0
user_3,2023-01-10 14:52:00,Germany,Mac,OAuth,True,0.048477023840838296,1,0
user_3,2023-01-14 22:54:00,USA,Android,OTP,True,0.12768303026045252,1,0
user_3,2023-01-21 15:46:00,Japan,Linux,OAuth,True,0.02966960209350933,1,0
user_3,2023-01-22 08:22:00,India,Windows,password,True,0.03738166876555793,1,0
user_3,2023-01-24 18:09:00,USA,Windows,password,True,0.10594083777226271,1,0
user_3,2023-01-27 11:48:00,USA,Windows,password,True,0.11199987841680897,1,0
user_3,2023-01-27 12:41:00,USA,iOS,OTP,True,0.1128056892584186,1,0
user_3,2023-01-30 20:22:00,USA,Linux,OAuth,True,0.09587003477041078,1,0
user_3,2023-02-03 01:44:00,Germany,Android,password,True,0.08144186959560573,1,0
user_3,2023-02-05 17:38:00,Japan,iOS,OAuth,True,0.031158146766305794,1,0
user_3,2023-02-07 23:49:00,USA,iOS,password,True,0.08683882726473202,1,0
user_3,2023-02-09 16:40:00,Japan,Mac,password,True,0.021749412878963148,1,0
user_3,2023-02-10 09:07:00,USA,Linux,OAuth,True,0.12719376599431087,1,0
user_3,2023-02-16 20:42:00,Japan,Android,password,True,0.05910645068066478,1,0
user_3,2023-02-22 04:51:00,India,Android,OTP,True,0.1075980518609545,1,0
user_3,2023-02-27 21:40:00,India,Android,password,True,0.08972397985666403,1,0
user_3,2023-03-06 17:08:00,USA,Android,OAuth,True,0.1525326827060388,1,0
user_3,2023-03-10 09:18:00,India,Windows,password,True,0.059290639700950165,1,0
user_3,2023-03-12 23:58:00,Japan,iOS,OAuth,True,0.023102099517659402,1,0
user_3,2023-03-13 05:47:00,Japan,Linux,OAuth,True,0.0331892610556519,1,0
user_3,2023-03-13 16:56:00,Germany,Mac,OTP,True,0.04253438196326498,1,0
user_3,2023-03-19 14:48:00,India,Linux,password,True,0.03621366546187654,1,0
user_3,2023-03-26 06:48:00,USA,Android,password,True,0.1273256805815517,1,0
user_3,2023-03-31 15:18:00,USA,Linux,OTP,True,0.10739611304087482,1,0
user_3,2023-04-01 20:01:00,Brazil,Linux,OTP,True,0.08230697764295769,1,0
user_3,2023-04-07 11:28:00,USA,Android,OAuth,False,0.1721266052266407,1,0
user_3,2023-04-07 21:39:00,USA,Linux,OTP,True,0.0927905589191218,1,0
user_3,2023-04-11 14:05:00,USA,Android,OAuth,True,0.16788382358546905,1,0
user_3,2023-04-11 14:33:00,India,iOS,OTP,True,0.05555943790385898,1,0
user_3,2023-04-16 07:33:00,USA,iOS,OTP,True,0.07320610125131011,1,0
user_3,2023-04-21 23:50:00,India,Windows,password,True,0.04328731156017929,1,0
user_3,2023-04-25 00:55:00,India,Linux,OTP,True,0.03766860930099658,1,0
user_3,2023-04-30 13:26:00,USA,iOS,password,True,0.082314037219133,1,0
user_3,2023-05-02 08:50:00,USA,Windows,OAuth,True,0.11633916875407868,1,0
user_3,2023-05-07 00:24:00,USA,Windows,OTP,True,0.06346157283101839,1,0
user_3,2023-05-08 08:38:00,India,Mac,OTP,True,0.06233813002462196,1,0
user_3,2023-05-11 16:29:00,India,Linux,OTP,True,0.05643698711437661,1,0
user_3,2023-05-17 04:24:00,Japan,Mac,OTP,True,0.034480418371305,1,0
user_3,2023-05-23 11:05:00,USA,Mac,OAuth,True,0.11705411796355208,1,0
user_3,2023-05-29 06:02:00,Germany,Mac,password,True,0.026787553769999195,1,0
user_3,2023-06-01 09:38:00,Germany,Android,OTP,False,0.09643996583021652,1,0
user_3,2023-06-07 04:26:00,USA,Windows,OTP,True,0.10269937665155521,1,0
user_3,2023-06-10 14:07:00,Brazil,iOS,OAuth,True,0.11651139774646357,1,0
user_3,2023-06-16 03:59:00,Brazil,Android,OAuth,True,0.16371779817195875,1,0
user_3,2023-06-21 16:24:00,USA,iOS,OAuth,True,0.12193507159501477,1,0
user_3,2023-06-25 23:34:00,USA,Linux,password,True,0.07097027257399524,1,0
user_3,2023-06-28 16:56:00,India,Mac,OTP,False,0.07355930150772627,1,0
user_3,2023-06-29 05:01:00,USA,Android,OAuth,False,0.17108143758278832,1,0
user_3,2023-07-03 13:17:00,USA,Mac,OTP,True,0.11380092141096221,1,0
user_3,2023-07-03 23:33:00,USA,iOS,OTP,True,0.0846997603623153,1,0
user_3,2023-07-05 03:07:00,Brazil,Android,password,True,0.1449143957779822,1,0
user_3,2023-07-11 02:54:00,Japan,Windows,OAuth,True,0.037755332128047936,1,0
user_3,2023-07-12 18:25:00,USA,Mac,password,True,0.10274587768469351,1,0
user_3,2023-07-18 02:47:00,Germany,Linux,OTP,True,0.03160257127901378,1,0
user_3,2023-07-22 15:29:00,India,Linux,OAuth,True,0.0661569241315042,1,0
user_3,2023-07-28 17:21:00,USA,Linux,OAuth,True,0.11980532723335563,1,0
user_3,2023-08-03 06:45:00,Brazil,Windows,OAuth,True,0.10916183502055438,1,0
user_3,2023-08-04 01:36:00,USA,Linux,password,True,0.08712481039806153,1,0
user_3,2023-08-05 02:26:00,USA,Windows,OAuth,True,0.10210574570473935,1,0
user_3,2023-08-06 06:02:00,USA,Linux,password,True,0.0932745791045505,1,0
user_3,2023-08-06 18:45:00,USA,Windows,OTP,False,0.07449960678683443,1,0
user_3,2023-08-10 20:48:00,USA,Mac,password,True,0.09415772623746677,1,0
user_3,2023-08-16 22:00:00,USA,Mac,password,True,0.08535189784066421,1,0
user_3,2023-08-18 21:58:00,USA,Android,OAuth,True,0.15543656005339446,1,0
user_3,2023-08-21 15:53:00,USA,iOS,password,True,0.09547513521493212,1,0
user_3,2023-08-24 07:27:00,USA,Linux,OTP,True,0.10535463569428982,1,0
user_3,2023-08-27 05:20:00,India,Android,OTP,True,0.08756137183356205,1,0
user_3,2023-09-02 10:45:00,USA,Android,OTP,True,0.14512229225139844,1,0
user_3,2023-09-09 03:21:00,USA,Android,OAuth,True,0.15795082772736418,1,0
user_3,2023-09-11 23:48:00,USA,Linux,password,True,0.06604011827623657,1,0
user_3,2023-09-16 09:00:00,Brazil,Windows,password,True,0.08446000468533399,1,0
user_3,2023-09-20 17:18:00,India,iOS,OTP,True,0.054686991162476994,1,0
user_3,2023-09-24 02:05:00,USA,Android,OTP,True,0.11894985788880391,1,0
user_3,2023-09-24 04:27:00,India,Windows,OAuth,True,0.06014748965675665,1,0
user_3,2023-09-29 20:15:00,Brazil,Linux,password,True,0.08609456283000494,1,0
user_3,2023-10-06 18:11:00,Brazil,Mac,OAuth,True,0.10930542687217765,1,0
user_3,2023-10-08 22:16:00,India,Mac,OAuth,True,0.041557297175020325,1,0
user_3,2023-10-10 00:57:00,Japan,Windows,OTP,True,0.01540567601156917,1,0
user_3,2023-10-15 01:29:00,USA,Linux,OAuth,True,0.08930665522573533,1,0
user_3,2023-10-16 13:32:00,USA,Linux,OTP,True,0.08290342222187586,1,0
user_3,2023-10-21 07:09:00,USA,Mac,OAuth,True,0.11564604378473264,1,0
user_3,2023-10-25 11:13:00,India,Linux,password,True,0.06074638150655154,1,0
user_3,2023-10-28 09:33:00,Japan,Android,OTP,True,0.06320890289157277,1,0
user_3,2023-11-01 06:12:00,Brazil,Android,password,True,0.15023524331503263,1,0
user_3,2023-11-02 20:48:00,Germany,Mac,OAuth,True,0.04493481283169265,1,0
user_3,2023-11-07 09:29:00,Japan,iOS,OTP,True,0.023157708473385163,1,0
user_3,2023-11-08 10:18:00,Germany,Windows,OTP,True,0.048153721455727605,1,0
user_3,2023-11-14 12:59:00,USA,Linux,OAuth,True,0.1265778487006371,1,0
user_3,2023-11-17 12:44:00,India,Linux,password,True,0.056773197602133396,1,0
user_3,2023-11-20 04:44:00,USA,iOS,OAuth,True,0.11323523320679224,1,0
user_3,2023-11-23 22:28:00,Japan,Mac,OAuth,True,0.025041046254538513,1,0
user_3,2023-11-24 15:53:00,India,Android,OAuth,True,0.12667258758911637,1,0
user_3,2023-11-28 02:34:00,India,Windows,password,True,0.041736311407241544,1,0
user_3,2023-11-28 15:06:00,Japan,Linux,OTP,True,0.02110641843859251,1,0
user_3,2023-11-29 22:58:00,USA,iOS,password,True,0.09624070869190715,1,0
user_3,2023-12-04 09:15:00,USA,iOS,OTP,True,0.09036660223191573,1,0
user_3,2023-12-11 01:47:00,Germany,Mac,OTP,True,0.024977865512815667,1,0
user_3,2023-12-12 04:59:00,Brazil,iOS,OTP,True,0.07912659155235102,1,0
user_3,2023-12-15 09:32:00,USA,Linux,password,True,0.11302329116508203,1,0
user_4,2023-01-06 01:14:00,USA,Mac,OTP,True,0.09467436033366872,1,0
user_4,2023-01-07 04:31:00,Japan,Linux,OAuth,True,0.032526419317799316,1,0
user_4,2023-01-11 06:37:00,USA,Linux,password,True,0.11212648280926679,1,0
user_4,2023-01-12 16:08:00,Japan,Android,password,True,0.06986103213956418,1,0
user_4,2023-01-15 02:13:00,India,iOS,password,True,0.03294490897007096,1,0
user_4,2023-01-15 16:11:00,Germany,Mac,password,False,0.016192581046871712,1,0
user_4,2023-01-22 02:31:00,USA,iOS,password,True,0.06688105899869534,1,0
user_4,2023-01-28 18:48:00,USA,Mac,OTP,True,0.10004352369771774,1,0
user_4,2023-01-30 11:15:00,Germany,iOS,password,True,0.017033890744357127,1,0
user_4,2023-02-02 15:07:00,Brazil,Mac,password,True,0.10022407022695545,1,0
user_4,2023-02-08 18:47:00,USA,Mac,password,True,0.10274587768469351,1,0
user_4,2023-02-09 01:59:00,USA,Linux,password,True,0.08766635047931515,1,0
user_4,2023-02-15 18:56:00,USA,Mac,OTP,True,0.11295745164971593,1,0
user_4,2023-02-16 09:24:00,USA,Android,OAuth,False,0.17430195852524277,1,0
user_4,2023-02-17 16:36:00,Germany,Android,OTP,True,0.10149410928486208,1,0
user_4,2023-02-21 19:37:00,India,Windows,OTP,True,0.04380596425897265,1,0
user_4,2023-02-27 13:21:00,USA,iOS,password,True,0.09634502804528111,1,0
user_4,2023-03-05 11:54:00,USA,Windows,password,True,0.08575341340089149,1,0
user_4,2023-03-10 22:51:00,Brazil,Android,OAuth,True,0.15181077203028104,1,0
user_4,2023-03-12 04:29:00,USA,Android,password,True,0.12182970118899061,1,0
user_4,2023-03-13 02:42:00,USA,Mac,password,True,0.08487297571020713,1,0
user_4,2023-03-14 13:19:00,USA,iOS,OAuth,True,0.1318534173433949,1,0
user_4,2023-03-18 06:16:00,USA,iOS,OAuth,True,0.11066123840273628,1,0
user_4,2023-03-21 14:57:00,USA,iOS,OTP,True,0.10929522718569812,1,0
user_4,2023-03-22 18:11:00,Germany,Windows,OAuth,False,0.051239260989890845,1,0
user_4,2023-03-29 00:54:00,Germany,Mac,OTP,True,0.0283971387076567,1,0
